LeagueIndex,Age,HoursPerWeek,TotalHours,APM,SelectByHotkeys,AssignToHotkeys,UniqueHotkeys,MinimapAttacks,MinimapRightClicks,NumberOfPACs,GapBetweenPACs,ActionLatency,ActionsInPAC,TotalMapExplored,WorkersMade,UniqueUnitsMade,ComplexUnitsMade,ComplexAbilitiesUsed
2,23,42,1260,107.0388,0.002394868,0.000318583,3,0,0.000241684,0.003779057,34.8105,58.7326,4.8314,22,0.00069209,7,0,0
2,22,28,1000,134.0784,0.003994222,0.000412687,4,0.00050112,0.000589553,0.003832095,28.7722,52.3077,5.85,25,0.0010612,7,0,0
2,23,24,650,173.454,0.007123034,0.000878816,5,9.25E-05,0.000289084,0.005087882,26.1868,35.1364,5.075,20,0.0010291,7,0.000150324,5.78E-05
2,16,14,600,138.6918,0.004993916,0.000253498,3,5.07E-05,0.000380247,0.003599676,19.9716,55.7183,5.8099,15,0.0007098,3,0,0
2,21,6,700,58.4118,0.00103107,0.000160389,3,0,0.000206214,0.002337091,59.2475,89.1373,4.2059,13,0.00093942,3,0,0
2,21,16,612,109.4994,0.002078967,0.000185924,2,0,0.000354946,0.00451288,41.2632,52.6742,4.2734,19,0.0015212,7,0.000118315,0.0011832
2,22,16,1000,134.6574,0.006390141,0.000542021,3,0.000171165,0.000199692,0.003722828,34.8308,49.3333,5.2414,24,0.00089861,6,0.000313802,0.00044217
2,20,20,300,117.198,0.002284946,0.000253883,2,0,0.000582437,0.004390681,44.0956,51.0884,4.2585,30,0.0017174,5,0,0
2,24,12,500,91.8138,0.001898267,0.000500932,5,0,0.000166977,0.003849264,31.2403,55.1872,4.0708,17,0.00047457,9,2.64E-05,3.52E-05
2,26,4,190,79.2948,0.000378539,0.000255102,3,1.65E-05,0.000164582,0.00355497,39.6381,65.5,4.2269,19,0.00075708,7,0.000106978,0.00026333
2,18,20,700,129.2106,0.001519209,0.000547173,4,0,5.79E-05,0.002581368,28.19,60.0798,9.404,16,0.0006373,7,0.000572922,0.00075317
2,33,8,300,106.8924,0.00046307,0.000231535,3,0.000115768,0.000318361,0.002257467,29.1948,67.9487,8.7179,17,0.0017944,5,0,0
2,21,12,600,217.9494,0.012385458,0.000297996,3,5.59E-05,0.000260747,0.005121806,16.4526,34.1673,5.4145,22,0.0015086,5,0,0
2,26,6,600,89.8956,0.003264253,0.000455477,4,0,0.000474455,0.004042359,41.1887,51.2676,3.4789,20,0.0013095,6,0,0.00013285
2,21,10,2000,159.3642,0.00605503,0.000756879,8,5.94E-05,0.000823662,0.004615476,28.5411,45.3698,5.3441,30,0.00082366,10,0.000111306,0.00051201
2,20,12,400,231.7392,0.011471549,0.000769202,6,4.75E-05,0.000712224,0.004881106,12.9903,31.0117,6.6148,33,0.00092114,8,0,0
2,20,10,650,86.0322,0.001970481,0.000347732,6,4.83E-05,9.66E-05,0.003535276,50.3342,62.9617,3.918,28,0.00082103,7,0.000260799,0.00025114
2,19,16,500,165.582,0.005364238,0.001015453,7,7.36E-06,0.000986019,0.004400294,26.2714,46.6622,5.7893,29,0.0009713,9,0.000213392,0.00019868
2,18,12,350,122.8446,0.002395294,0.000405718,2,7.80E-06,0.000195057,0.004353661,30.535,51.19,4.7885,29,0.00085825,7,0.000234068,0.00032769
2,25,10,400,214.2684,0.010149919,0.000445705,4,0.000121556,0.001175041,0.002329822,26.4912,62.087,12.9652,12,0.00066856,5,0,0
2,21,14,1000,157.6254,0.003526276,0.000283046,3,5.90E-05,1.18E-05,0.004316445,25.2712,40.1202,6.0109,18,0.0011204,5,0,0
2,21,10,200,105.3642,0.003142789,0.000189753,3,0,7.12E-05,0.003593454,30.7682,57.5314,4.7096,24,0.00091319,6,0,0
2,26,10,600,60.1284,0.001024047,9.64E-05,3,0,0.000216857,0.002831189,61.4359,76.3234,3.7191,15,0.00072286,8,6.02E-05,1.20E-05
2,25,6,800,88.5564,0.000950322,6.52E-05,3,0,0.000326091,0.004034212,31.0185,51.8337,3.94,24,0.00059628,7,0,0.00010249
2,19,28,850,289.4268,0.029138747,0.000691584,5,0.000445688,0.000292002,0.003427184,31.2613,56.3767,7.6368,15,0.0017828,6,0,0
2,23,24,500,120.3918,0.00515769,0.000147967,1,0.00010569,0.0004439,0.003847129,34.2149,62.7143,4.4341,19,0.0018284,6,0,0
2,21,8,200,121.26,0.006028951,0.00053219,6,0.000152054,0.001117599,0.003641699,37.4226,61.3779,4.6806,40,0.00076027,9,0,0.00034212
2,18,42,470,108.0024,0.000981415,0.000285729,2,8.70E-05,0.000347843,0.003776585,16.6601,51.9211,4.9211,23,0.00053419,9,0,0
2,20,24,360,175.5354,0.007370334,0.000490394,8,0,0.00017308,0.004947211,19.5673,42.1224,5.207,27,0.0015289,7,7.21E-05,7.21E-05
2,20,28,700,107.769,0.002268647,0.000388218,4,4.85E-05,0.000169845,0.002608337,35.757,64.1674,7.0651,16,0.00088562,8,0.000291163,0.00043674
2,21,8,400,67.869,0.000663065,0.000282417,10,1.23E-05,6.14E-05,0.003511788,50.1754,73.6643,3.4685,16,0.0009332,5,4.91E-05,3.68E-05
2,26,14,400,84.8472,0.001654676,0.000661871,7,4.32E-05,0.000143885,0.004172662,45.1488,59.9448,3.4379,20,0.00071942,7,0,0.00020144
2,24,10,300,136.7712,0.004969358,0.000486278,8,4.00E-05,0.00019984,0.005402345,36.0543,42.7916,4.2133,37,0.00075273,10,0.000106581,0.00013989
2,16,40,730,138.4824,0.006415034,5.32E-05,2,0,0.000106474,0.003433773,46.5,54.1085,5.7132,18,0.00066546,3,0,0
2,23,14,500,107.4156,0.001621271,0.000313794,1,0,0.000376553,0.004131626,34.8426,53.3468,4.6101,31,0.00091,8,6.28E-05,6.28E-05
2,22,32,575,137.307,0.003731343,0.00055806,2,0.000109424,0.000437694,0.004004902,27.6932,49.9563,5.6913,23,0.0015757,9,0.000590887,0.00047052
2,19,6,88,156.1278,0.004824633,0.000474332,4,9.49E-05,0.00086735,0.004025045,37.2297,53.468,6.1145,24,0.0015179,6,0.000203285,0.00016263
2,20,6,450,155.5416,0.004046891,0.00052526,3,1.19E-05,0.000322319,0.003354503,43.7286,51.8861,7.6655,17,0.0015758,8,0.00010744,0.00010744
2,17,6,400,162.6186,0.005091419,0.000588342,7,3.39E-05,0.000294171,0.004355992,22.1146,46.3169,6.0805,24,0.0026815,6,0,0
2,20,24,730,207.5778,0.015628098,0.000561686,7,1.65E-05,0.000214762,0.004196128,53.0277,51.3071,5.5669,28,0.0027424,5,0.000165202,0.00072689
2,31,8,600,96.372,0.000373635,0.000170986,3,0.000151987,0.000132989,0.004255643,31.9881,53.4762,4.1875,42,0.00037364,8,0,0
2,17,30,450,72.2124,0.001692014,5.97E-05,2,0,0.00019906,0.002528068,55.9683,77.3543,4.7874,15,0.0011147,4,0,9.95E-05
2,33,28,1000,56.41026,7.92E-05,4.75E-05,1,3.17E-05,0.000633352,0.002343404,68.6531,75.3784,4.5338,19,0.00041168,4,0,0
2,18,24,1000,202.89,0.013591526,0.00067257,6,0.000308261,0.000112095,0.003979375,30.6714,46.1268,6.1373,23,0.0015553,5,0,0
2,20,4,200,108.8298,0.004171585,0.000402404,5,0.00030851,0.00073774,0.003514326,48.5057,64.3511,4.6832,19,0.00077798,6,0,4.02E-05
2,19,20,800,110.8896,0.003794713,0.000313775,3,0,0.00010786,0.003853546,41.8061,61.6387,4.8244,33,0.001412,8,0.000333386,0.00039222
2,18,14,21,83.5914,0.002615168,0.000271575,4,3.02E-05,5.03E-05,0.003530477,34.2743,65.3105,3.7692,20,0.00076443,7,0,0
2,25,20,1000,155.262,0.010131882,0.000512874,1,0.001025748,8.37E-05,0.002763241,47.9087,76.1212,6.947,18,0.00045007,6,0,0.0002198
2,27,8,700,111.8574,0.003850304,0.000343339,5,7.36E-05,0.000784775,0.003114577,66.9841,65.3228,5.5118,12,0.00095644,4,0,0
2,22,12,700,89.2788,0.001615212,0.000145079,3,0.000203111,0.000319174,0.003327143,52.1983,63.2442,4.5814,33,0.00088015,10,4.84E-05,6.77E-05
2,17,20,477,85.2102,0.002285356,0.000463046,5,0,0.0006871,0.003226385,36.5581,75,4.4306,18,0.0010307,6,0,0.00013443
2,22,30,500,75.114,0.002160804,0.000184255,6,1.68E-05,8.38E-05,0.002948074,69.0286,60.9318,4.1932,15,0.00051926,4,0,0
2,25,12,800,138.1902,0.00656168,0.000546807,4,4.69E-05,0.000234346,0.004905637,28.7412,40.4204,3.9618,18,0.0011561,6,0.000171854,0.00039058
2,20,40,5000,84.7086,0.001113438,8.31E-05,2,0.000240968,0.000398843,0.003124273,48.512,62.6064,4.5585,25,0.0012547,7,4.15E-05,0.00029913
2,28,8,600,63.6066,0.001207035,0.000445454,2,0.00027302,0.000747212,0.002500287,47.3064,86.9195,4.5115,16,0.00086217,7,0,0.00017243
2,21,42,200,101.547,0.000430819,0.000180666,2,0,0.000125076,0.004030241,27.9585,56.6759,4.6034,17,0.00058369,8,0,0.00016677
2,23,8,900,90.7164,0.003130686,0.000254201,6,0.000187306,0.000615434,0.003184202,41.1814,65.7815,4.4664,23,0.00080274,6,0.000107032,6.69E-05
2,22,10,18000,152.2374,0.011983053,0.000205514,1,1.58E-05,0.000363602,0.003351461,52.1896,63.9811,4.9575,19,0.00067978,5,0,0
2,24,16,800,138.0072,0.003644608,0.000947024,10,0,0.000832233,0.004146817,29.9583,53.9239,5.3564,20,0.0013775,7,0,0.00033002
2,16,28,850,131.3802,0.008834124,0.000170983,5,0,0.000113989,0.003351268,46.6212,68.0136,4.7585,22,0.00090051,6,0,0
2,18,10,333,75.3276,0.000325062,6.77E-05,3,1.35E-05,0.000230253,0.002302525,38.9822,82.3529,6.1176,16,0.00043342,6,0,0
2,17,24,900,102.7674,0.000852515,7.99E-05,2,4.00E-05,0.000119885,0.002730712,37.2157,60.761,6.7902,12,0.00053282,3,0,0
2,21,10,800,115.1274,0.002651149,0.000660037,8,9.90E-05,0.000693039,0.004147232,30.766,49.4854,4.679,30,0.00082505,8,0,0.00051703
2,20,12,800,172.7046,0.006938691,0.000724938,10,0.000310688,0.000393538,0.003334714,25.8,47.0062,7.6398,19,0.00089064,4,0,8.29E-05
2,20,8,700,104.3286,0.003012183,0.000436711,4,0,0.000548688,0.003426498,48.1049,64.902,4.8954,37,0.0018812,8,0.000279943,0.00021276
2,20,14,500,206.838,0.007998815,0.000827038,7,6.17E-05,0.000370316,0.00541895,25.7717,35.9544,5.4533,32,0.0021478,11,0.000283909,0.00017281
2,19,4,550,132.8766,0.00607558,0.000374661,4,0,0.000253149,0.003898497,39.1354,60.1455,5.0442,23,0.0014075,9,5.06E-05,0.00014176
2,25,36,1000,72.3816,0.001147608,0.000280526,8,1.28E-05,0.000165766,0.002601245,42.9163,94.3529,4.9216,14,0.00043354,7,0,7.65E-05
2,22,12,800,96.5724,0.003447226,0.000385015,5,2.69E-05,0.000313384,0.003733749,49.0962,63.5875,4.0911,39,0.0013699,9,7.16E-05,0.00042083
2,20,16,800,96.3216,0.001215645,0.000237844,6,2.20E-05,0.000286293,0.003426709,43.964,56.4267,5.0103,29,0.00062984,6,0,0
2,22,4,250,75.9498,0.000817576,0.00024108,2,0.000345897,0.000136263,0.003301748,32.4459,56.3683,4.1778,19,0.00088047,7,0.000104817,0.00019915
2,17,16,400,120.9438,0.002847542,0.000353732,2,0.000229926,0.001697913,0.002723735,40.8366,79.2468,7.4221,19,0.0016802,6,0,0
2,19,16,730,183.4848,0.004906072,0.000608017,5,0.000230627,0.000356424,0.003627139,29.6047,38.0578,8.0289,20,0.00077575,3,0,0
2,26,16,500,140.6622,0.003893903,0.000685479,5,0.000114247,0.000894931,0.005502875,30.6967,44.1038,4.1869,25,0.0014757,9,0.000133288,6.66E-05
2,20,10,700,121.1148,0.004764414,0.000636719,4,0,0.000164669,0.004972994,38.354,44.2296,3.6711,29,0.00097703,7,0,0
2,21,6,800,50.7108,0.001223952,0.000298142,3,4.71E-05,0.000203992,0.002165453,62.9489,91.7101,4.0435,14,0.0010043,6,0,0.00017261
2,19,10,400,124.7598,0.004386498,0.000303914,5,0.000790178,0.000526785,0.004194019,42.0823,59.5845,4.7126,26,0.0013676,10,4.05E-05,0.0001317
2,18,10,500,113.2068,0.004078369,0.000689724,6,9.00E-05,0.000639744,0.003748501,40.3529,61.1307,4.6987,23,0.0013894,8,0.000109956,2.00E-05
2,21,20,1000,74.268,0.00320661,0.000476658,3,1.44E-05,0.00027444,0.003683268,47.8898,62.651,3.0784,16,0.00095332,10,0.000144442,0.00014444
2,25,28,1300,132.0822,0.002485908,0.000680854,6,0.000269175,0.001488378,0.002026728,31.0236,65.25,11.7266,14,0.0031984,8,0,6.33E-05
2,22,6,300,146.9736,0.006694797,9.97E-05,0,6.64E-05,0.000365473,0.004485348,31.3309,44.8,4.5889,21,0.0012625,4,0,0
2,19,24,200,85.0974,0.001286369,0.000152025,3,7.02E-05,9.36E-05,0.003379643,54.375,76.1522,4.5848,26,0.00099401,7,0.00024558,0.00042099
2,24,28,1000,132.9432,0.005362305,0.000512916,3,2.33E-05,0.000116572,0.003264012,30.8777,61.6571,6.1357,11,0.00074606,4,0,0.0001632
2,18,16,950,372.6426,0.042258499,0.000468534,6,8.22E-06,7.40E-05,0.004159269,33.2198,48.9565,6.6067,19,0.00073157,5,9.04E-05,0.00011508
2,21,16,500,182.205,0.02005437,0.000490218,5,0.00042337,4.46E-05,0.003230982,38.5052,58.8414,4.5759,21,0.00090245,7,0,0.00033424
2,21,20,600,113.3142,0.002778838,0.000371219,7,7.42E-05,0.000583344,0.003542489,38.7106,67.1078,5.1602,23,0.00042425,8,0,0
2,18,10,500,191.115,0.01286627,0.000594845,5,0.000143203,0.000264375,0.004990086,36.4425,47.5762,4.6004,43,0.0010355,7,0.000187266,0.00015422
2,21,42,1600,54.8208,0.001909819,0.000372648,5,0,0,0.002631824,50.4643,69.6637,3.2743,19,0.00088504,6,0,0
2,17,8,1000,99.5586,0.00394956,0.000428266,3,3.57E-05,0.000321199,0.002985962,38.704,65.0199,5.0478,23,0.00061861,6,0,0
2,18,8,120,58.101,0.00166022,0.000164198,5,2.74E-05,9.12E-06,0.003648836,69.2632,62.75,2.7675,18,0.00040137,11,0,0
2,20,14,1000,96.897,0.002323266,0.000509696,3,0.000225215,0.000438576,0.004385757,23.1545,54.0865,3.7027,26,0.00078232,6,0,0.00055711
2,16,14,700,154.7772,0.002782018,0.000311345,5,6.03E-05,0.000542343,0.004147919,20.932,48.8426,6.3559,27,0.0017877,10,9.04E-05,0.00011048
2,22,4,400,90.7686,0.001610454,0.000392794,4,0,0.000183304,0.003469676,44.7424,59.5321,4.5698,15,0.00070703,6,0,0.00032733
2,21,4,200,139.9836,0.003533635,0.000504805,5,0,0.000308492,0.004085181,17.8807,46.4897,5.6407,20,0.00067307,6,6.54E-05,0.0007946
2,18,36,600,38.028,0.000329691,0.000141296,3,0,0,0.002025245,77.4375,85.0543,3.5039,17,0.00036109,5,0,0
2,22,12,1000,62.943,0.000300928,0.000177016,3,0,0.000247823,0.002372017,55.609,84.1791,5.1493,14,0.0010444,6,0.000407137,0
2,22,4,730,113.9184,0.002899518,0.000213829,8,5.13E-05,0.000367785,0.003515344,28.3415,69.8102,5.1971,28,0.00062438,7,0,0
2,18,28,300,98.1684,0.004152036,0.000355889,0,0,7.12E-05,0.002894562,36.3967,71.377,4.9754,14,0.0007355,3,0,0
2,21,4,30,68.682,0.000333667,0.000145979,2,8.34E-05,0.000333667,0.002877878,40.1752,67.2174,4.7391,20,0.00043794,3,0,0.00091758
2,18,28,750,102.786,0.002603204,0.000169439,5,0,0.000631547,0.003635243,49.1234,56.7966,4.6822,33,0.0013401,7,4.62E-05,6.16E-05
2,19,8,500,78.8736,0.001289455,0.000126142,3,0,0.000210237,0.003209621,43.7368,74.0437,4.2183,10,0.00070079,6,8.41E-05,7.01E-05
2,21,6,200,111.5274,0.00185344,0.000277386,2,0,5.04E-05,0.003744705,40.8108,60.3367,5.1785,28,0.0008952,7,0.000302602,0.00020173
2,24,24,1000,111.0042,0.001173479,0.000277072,5,9.78E-05,0.001157181,0.002705522,35.3697,61.6145,7.3193,18,0.00047265,3,0,0
2,21,6,250,112.1898,0.001841885,0.000341907,4,9.37E-05,8.82E-05,0.003987074,38.0609,62.0526,4.8797,31,0.0010478,10,0.000325363,0.00071139
2,26,16,1000,75.3984,0.001967721,0.000308078,3,0.000109318,0.000238512,0.00330935,33.5301,78.3063,3.8679,22,0.00088448,7,0,0
2,24,20,400,96.6942,0.001333775,0.000284118,5,0,0.000142059,0.003669855,59.4397,71.9914,5.372,38,0.00095495,8,0.000576128,0.0021861
2,16,14,800,73.917,0.001068082,0.000172271,4,0.00024118,0.000327315,0.003031974,33.6,73.1364,4.375,16,0.0017572,7,0,0.00013782
2,18,8,550,112.9572,0.002274697,0.000108319,2,9.48E-05,0.000203098,0.003628683,22.427,52.0149,5.2575,25,0.0021528,7,0.000162478,1.35E-05
2,20,24,450,151.6686,0.001966177,0.000193208,0,0,0.00089785,0.003886894,32.8563,50.3743,6.6287,22,0.00097741,7,0,1.14E-05
2,25,10,60,128.3382,0.003582098,0.000207457,6,0.000650033,0.000677694,0.003042709,33.2237,59,6.8409,24,0.0027108,5,0,0
2,21,6,500,170.4012,0.009723305,0.00066251,6,9.74E-05,0.000467654,0.004247857,24.0922,40.7706,5.1009,18,0.00087685,3,0,0
2,28,12,750,71.3442,0.001637834,0.000281503,1,0,0,0.001714607,75.4545,114.6269,7.1194,19,0.0019705,5,0,0
2,28,20,800,81.4428,0.001815929,0.000555461,5,2.14E-05,0.000405914,0.002179115,28.8317,84.7059,6.3039,12,0.00051273,6,0,6.41E-05
2,22,12,400,100.1172,0.003503481,0.000299348,6,9.98E-05,1.11E-05,0.002727394,21.7143,68.3415,5.7642,19,0.00082044,5,0,0
2,29,10,1200,58.5948,0.001361636,0.000298441,4,0,0.000298441,0.002033127,36.3704,90.3119,5.0917,14,0.00096993,6,0.000130568,0.00042901
2,20,20,500,123.9924,0.004840547,0.000444903,4,3.56E-05,0,0.004822751,33.6148,46.0369,3.9705,20,0.00062286,6,0,0
2,16,10,350,129.9708,0.003898321,0.000738144,4,4.61E-05,0.000611275,0.003771452,32.7975,48.5749,5.5657,17,0.0012687,7,0.000173002,0.00065741
2,24,8,250,80.088,0.001137423,0.000275525,4,0,0.000529856,0.002790573,35.1878,64.557,5.1873,32,0.00051573,10,0.000176619,0.00015542
2,21,2,255,84.5652,0.001757053,0.000286032,4,1.63E-05,0.000555719,0.00342421,54.0383,75.8759,4.1551,34,0.0010869,10,0.000155274,0.00018796
2,24,6,700,72.459,0.000510124,9.81E-05,3,5.89E-05,5.89E-05,0.002295558,28.3448,82.8376,5.8803,17,0.00094177,5,0,0.00021582
2,30,12,800,58.0584,0.000686218,0.000144467,3,0,0,0.002492054,57.0588,102.8986,4.2174,7,0.00072233,4,0,3.61E-05
2,24,16,450,73.0608,0.001014707,0.000167128,5,1.19E-05,0.00037007,0.003294814,35.0982,63.0725,4.0435,17,0.00083564,6,0,3.58E-05
2,19,10,700,129.9594,0.002072839,0.000412339,6,8.92E-05,0.000167164,0.004446574,24.6131,54.5865,5.1504,25,0.0014265,6,0.000267463,0.00064637
2,21,4,250,144.33,0.003152312,0.000400294,4,0.000191807,0.000792248,0.004019614,28.0915,54.8548,6.112,25,0.0010174,7,0.00030022,0.0005921
2,36,10,400,73.698,0.001853225,0.000175569,6,0,0.000107292,0.003257774,46.3664,71.2575,3.7305,19,0.00068277,8,0,0
2,27,8,700,114.906,0.00116876,0.000387197,10,7.17E-06,0.000279642,0.004338037,32.9073,51.8678,4.757,26,0.00069552,10,0.000164917,0.00020077
2,27,42,900,134.58,0.003317236,0.000363372,6,8.21E-05,0.00014066,0.003774381,25.6822,47.6398,6.0932,25,0.0010432,8,0,3.52E-05
2,21,10,700,105.8532,0.00107541,0.000197524,3,0.000104249,0.000131683,0.003966948,48.9861,51.3693,4.4094,37,0.00072974,10,0.000104249,0.00021398
2,21,6,840,195.7626,0.011778242,0.000604925,7,0,0.000296532,0.005385017,27.5232,43.4537,4.5595,27,0.0020994,7,7.12E-05,4.74E-05
2,23,4,500,57.5244,0.000184966,5.55E-05,3,3.70E-05,7.40E-05,0.003033442,63.3129,74.9268,3.5122,15,0.00040693,4,0,0
2,22,36,1000,98.6694,0.004474848,0.000462915,1,0.000257175,0.000360045,0.002391729,52.6957,62.5806,5.828,17,0.0005915,3,0,0
2,20,24,600,86.2686,0.001682048,0.000125017,2,0.000227304,7.96E-05,0.003591399,53.5492,55.9494,3.9019,21,0.00077283,5,0,0
2,20,40,2000,163.1166,0.0057151,0.000609092,8,0.000181432,0.00066093,0.004302525,29.8852,49.5783,5.8434,24,0.0015292,7,0,6.48E-05
2,19,12,500,78.2106,0.001342176,7.90E-05,0,1.97E-05,0.000157903,0.003493605,31.6136,66.7571,3.8079,18,0.0010264,6,0,3.95E-05
2,21,12,350,89.9394,0.001259391,0.00068398,10,0.000455987,0.000401702,0.002725062,31.616,68.6056,5.8367,20,0.0011183,7,0.000173709,0.00016285
2,26,16,1000,94.0056,0.00318857,0.000201808,4,2.69E-05,0.000147993,0.002892584,47.2523,70.8837,4.986,29,0.001157,6,2.69E-05,1.35E-05
2,26,8,350,113.5236,0.002950196,0.000291138,8,0,0.000135864,0.003639222,25.369,56.3413,5.1787,28,0.00065991,6,9.70E-05,2.91E-05
2,22,8,300,70.4238,0.001103998,0.000143716,2,0.000326627,0.000267834,0.003605958,54.8167,69.8188,3.2899,23,0.0005618,8,0.000104521,7.19E-05
2,25,24,700,106.3242,0.000818591,0.000204648,6,0,0.000216017,0.003922416,37.8023,52.8464,4.9217,20,0.00080722,7,0,0
2,20,4,500,143.337,0.005062437,0.000393745,5,0,0.000154686,0.005076499,35.8444,41.1856,4.1191,18,0.0017437,7,0,1.41E-05
2,22,12,600,190.3122,0.021032505,0.000382409,7,1.20E-05,0.000119503,0.003393882,50.3322,62.0141,4.2359,24,0.00080067,6,9.56E-05,0.00052581
2,20,8,600,93.4368,0.001990608,0.000433851,2,0.000153124,0.000293487,0.00287107,39.8036,68.64,5.4711,28,0.00098254,8,6.38E-05,0.00014036
2,23,16,600,122.604,0.003620327,0.00038178,6,0.000460769,0.000157978,0.003962612,43.0267,59.1495,4.8505,28,0.001277,8,0,0
2,20,8,200,115.488,0.00261768,0.000277984,5,2.32E-05,0.000405393,0.00301149,36.6486,70.9077,6.7115,17,0.0015521,7,0.00017374,0.00090345
2,20,16,1100,131.0622,0.003482122,0.000385604,3,3.51E-05,0.000514139,0.003715822,31.2555,56.956,5.7233,32,0.001262,6,7.01E-05,4.67E-05
2,20,20,1000,175.2834,0.007534168,0.000777411,4,0.000134367,0.000278332,0.004107801,19.4848,37.4579,6.1075,25,0.00068143,9,0.000297528,0.00018236
2,25,24,800,140.673,0.002303419,0.000372612,4,1.13E-05,0.000468588,0.003974527,28.1422,53.1875,6.0724,43,0.00067183,11,0.00012985,7.34E-05
2,17,28,730,116.2062,0.004315562,0.000342087,5,9.21E-05,0.000263144,0.003499816,41.4792,59.1429,5.2368,29,0.0012105,5,0.000171044,0.00017104
2,25,20,600,111.4686,0.0019944,0.000250951,5,1.32E-05,3.96E-05,0.003486898,36.5019,49.8788,5.3182,23,0.0019548,6,0.000158495,0.00019812
2,21,12,650,101.5134,0.001789906,0.000264085,5,0.000176056,0.000616197,0.002376761,26.4,69.1852,7.0741,13,0.00093897,4,0,0
2,21,8,800,120.9714,0.007152193,0.000399361,5,4.54E-05,0.000154299,0.003394569,38.3914,62.7166,4.607,26,0.00060812,6,9.98E-05,0.00022691
2,18,6,50,107.4186,0.003028577,0.000310623,4,0.000220025,0.000336509,0.003559226,37.3723,56.0436,5.0873,24,0.00095776,7,0,0
2,34,8,500,63.9402,0.000332158,5.11E-05,3,0.000204405,0.000613215,0.00288722,43.1467,73.6106,4.0752,19,0.00043436,3,0,0
2,25,12,150,106.1208,0.001381281,0.000200699,4,0.000129864,0.001109747,0.003506328,34.4054,52.5791,5.3805,18,0.0012514,9,0,1.18E-05
2,17,28,450,141.6522,0.002045338,0.000543293,6,0,0.000703085,0.003025396,31.4629,64.1972,8.331,21,0.0022158,7,0,3.20E-05
2,17,10,128,116.4738,0.004577194,0.000481086,4,4.12E-05,0.000604794,0.002790301,29.9406,66.266,6.67,23,0.0012921,8,0.000261161,0.00023367
2,25,28,800,110.4102,0.002186155,0.000240363,6,0,0.000434942,0.00258676,69.4578,64.6549,7.3142,26,0.0016711,7,0.000354821,0.00041205
2,26,4,100,111.9732,0.001741009,0.000927691,5,0.000165205,0.000406659,0.004231796,42.8692,57.0871,4.536,35,0.0016902,9,0,0.00013343
2,21,10,500,98.1318,0.002396229,0.00027725,2,9.90E-05,7.92E-05,0.003208175,41.5404,58.642,5.1481,14,0.0010298,5,0,0
2,23,8,300,173.355,0.005133734,0.000577545,5,1.28E-05,0.000795729,0.004209662,29.2355,47,6.3872,30,0.0019123,7,0,1.28E-05
2,21,24,200,79.1232,0.0006793,0.000414638,5,0,1.76E-05,0.003431788,59.0412,57.2751,4.2776,26,0.00094396,8,0.000114687,0.00046757
3,22,20,700,132.6198,0.002717665,0.000226472,6,0.000339708,0.000503271,0.004114243,33.1534,52.7584,5.5413,22,0.0014092,8,6.29E-05,0.00015098
3,20,28,900,193.8072,0.013859491,0.000551678,5,0,0.000889439,0.005978383,27.6604,38.4105,3.6196,24,0.0009007,9,9.01E-05,0.0005179
3,17,56,1600,202.0026,0.013069945,0.000815628,4,0.0001492,0.000377974,0.006614546,20.0964,33.9368,3.7699,25,0.0011538,7,0,0
3,19,28,500,137.925,0.006458984,0.000536306,8,0.000104929,0.000174882,0.003859068,38.6545,55.142,4.9577,21,0.00072285,6,0.000256494,0.00024484
3,24,24,750,154.6464,0.004512386,0.000468122,6,0.000138134,0.000521841,0.005348866,28.7874,42.8694,4.6786,27,0.0012893,9,0.000445099,0.00089787
3,17,14,750,167.8746,0.014620977,0.000632596,6,1.78E-05,5.35E-05,0.003581739,35.212,53.7214,4.8607,26,0.0010514,7,0.000329663,0.00041876
3,19,16,365,208.7706,0.01001702,0.000443231,7,5.32E-05,0.000514148,0.005336501,27.0267,32.2259,5.3522,26,0.0017197,5,0,0
3,16,28,750,211.0536,0.016280083,0.000680606,7,5.44E-05,0.000231406,0.004954808,33.1129,41.7143,4.706,21,0.00088479,8,0.000108897,0.00032669
3,24,20,1000,94.0662,0.00265114,0.000408821,6,0.000148662,0.000607037,0.003344896,41.7695,57.5407,4.6667,26,0.00081764,10,8.67E-05,0.00033449
3,21,42,1260,143.7696,0.003326713,0.000993049,6,0.000215161,0.000943396,0.004170804,21.8167,45.7778,5.8532,17,0.00066203,9,0,0
3,23,8,500,124.1724,0.002848644,0.000415952,7,6.30E-05,0.000668045,0.005092266,24.1886,46.9208,4.0495,25,0.0011596,9,6.30E-05,0.00015126
3,18,30,220,156.972,0.008899933,0.00058158,6,0.001973847,0.000722569,0.003806704,22.4687,52.9815,5.5532,26,0.00086356,8,0.000255543,8.81E-05
3,20,2,200,114.318,0.00280259,0.000929201,4,0.000149871,0.000434626,0.003956597,40.1673,42.7727,4.6667,26,0.00044961,5,0,0
3,21,12,700,178.8606,0.00843993,0.000840231,5,0.000413845,0.00066466,0.004100828,23.2393,41.8838,6.2813,26,0.0011287,11,0.000100326,0.00055179
3,18,28,700,142.3296,0.0102537,0.0005074,5,0,0.000274841,0.003065539,41.8889,62.869,5.4138,21,0.0013742,5,0,0
3,25,10,400,119.6682,0.00250857,0.000623247,7,0.000779059,0.000934871,0.004612029,22.3864,48.5541,4.2838,26,0.0007479,6,0,0.00020256
